userid,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14
3068,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA
3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3070,1,1,0,0,2,0,1,1,1,0,NA,NA,NA,NA
3071,4,0,0,2,0,4,0,3,1,2,1,0,1,1
3072,2,0,2,1,5,1,1,0,0,0,2,1,0,2
3073,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
3074,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3076,2,0,0,0,0,0,4,0,0,0,NA,NA,NA,NA
3077,1,0,1,1,0,3,2,1,1,2,NA,NA,NA,NA
3078,1,1,0,1,0,0,2,1,0,3,NA,NA,NA,NA
3079,0,3,0,1,1,1,2,1,2,1,0,0,1,2
3080,0,1,0,3,0,0,1,0,2,1,0,2,0,0
3081,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3082,0,0,0,1,2,0,0,1,1,0,0,2,1,0
3083,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
3084,0,0,0,1,1,2,1,2,2,1,1,0,0,NA
3085,1,0,1,0,1,0,1,0,3,1,NA,NA,NA,NA
3086,1,0,2,0,1,2,1,1,0,3,0,0,0,1
3087,0,0,0,0,1,2,1,0,0,0,NA,NA,NA,NA
3088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,2,0,2,4,3,0,1,0,0,1,0,0,0,1
3090,2,1,1,0,0,5,2,0,0,0,0,0,0,0
3091,0,1,0,2,0,2,1,0,2,0,0,1,1,0
3092,0,2,0,0,0,0,3,0,0,0,0,0,0,0
3093,1,1,3,2,0,0,2,2,0,2,1,0,1,1
3094,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3095,0,0,1,2,0,0,0,0,0,0,NA,NA,NA,NA
3096,1,0,0,0,1,1,1,1,2,1,NA,NA,NA,NA
3097,1,0,0,1,0,1,0,2,0,0,1,0,1,1
3098,1,1,0,0,0,0,1,1,3,0,NA,NA,NA,NA
3099,0,0,0,2,0,1,0,0,0,0,0,0,0,2
3100,1,0,0,0,2,1,0,0,0,2,0,0,0,1
3101,0,1,0,0,2,2,0,1,0,0,0,0,0,0
3102,1,2,4,0,2,2,0,1,3,0,0,0,0,0
3103,1,1,2,0,0,1,1,0,4,1,0,0,2,2
3104,0,2,0,1,1,0,1,1,0,2,1,1,2,1
3105,0,2,0,2,0,0,2,0,1,1,0,1,0,1
3106,0,0,2,1,0,1,1,1,3,0,1,2,1,0
3107,1,0,2,0,0,0,2,0,0,1,NA,NA,NA,NA
3108,0,0,1,0,3,2,1,1,0,3,2,3,1,0
3109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3110,0,2,1,0,0,1,0,2,0,2,1,0,1,1
3111,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
3112,3,3,1,0,0,1,1,1,0,0,NA,NA,NA,NA
3113,0,0,0,0,0,1,1,1,1,3,1,1,0,0
3114,0,0,0,1,0,0,0,0,0,0,0,2,3,0
3115,2,1,0,3,0,0,3,1,0,2,NA,NA,NA,NA
3116,1,0,2,2,1,0,0,0,1,3,NA,NA,NA,NA
3117,1,0,1,2,0,1,3,1,2,0,NA,NA,NA,NA
3118,0,2,2,1,0,0,1,3,1,1,1,0,2,0
3119,1,1,0,1,0,0,0,0,0,0,0,0,0,1
3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3121,0,0,1,1,1,1,0,1,2,1,2,0,0,3
3122,1,0,2,2,0,2,0,1,4,1,NA,NA,NA,NA
3123,1,0,1,0,3,1,1,2,0,2,NA,NA,NA,NA
3124,0,0,3,0,2,2,1,1,0,0,0,1,2,0
3125,0,1,2,1,0,1,0,0,0,0,NA,NA,NA,NA
3126,0,2,0,2,1,2,0,1,0,3,0,0,2,1
3127,0,3,0,0,1,0,1,0,1,2,0,2,0,2
3128,0,0,2,0,0,0,0,0,0,0,NA,NA,NA,NA
3129,2,0,2,2,2,2,1,2,0,0,1,1,0,1
3130,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA
3131,0,5,0,0,0,3,0,0,1,0,0,1,4,0
3132,3,0,1,0,2,0,1,0,2,1,NA,NA,NA,NA
3133,0,0,0,0,2,0,0,0,0,0,0,0,0,NA
3134,1,0,0,1,0,0,0,0,1,1,1,1,0,1
3135,1,2,2,0,0,2,0,0,2,1,0,2,2,0
3136,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3137,1,1,2,1,0,2,1,0,0,1,1,1,2,1
3138,2,0,0,1,0,2,1,0,3,1,1,0,0,0
3139,0,0,0,1,0,1,0,0,2,0,NA,NA,NA,NA
3140,1,0,3,3,0,1,0,0,0,0,0,0,NA,NA
3141,0,2,0,0,0,0,0,0,0,1,NA,NA,NA,NA
3142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3143,1,1,1,0,1,0,0,0,2,4,NA,NA,NA,NA
3144,0,1,0,1,0,1,1,0,3,2,1,3,1,0
3145,1,2,1,2,1,1,2,1,1,1,0,0,1,1
3146,0,0,0,0,2,0,4,0,1,0,0,0,0,1
3147,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3149,0,0,0,0,0,0,0,0,1,0,0,2,0,3
3150,0,1,0,0,1,0,0,0,2,0,0,0,0,0
3151,0,0,0,2,1,3,3,0,0,2,NA,NA,NA,NA
3152,0,1,0,0,2,0,2,1,0,1,1,0,2,NA
3153,1,0,1,2,0,0,2,1,3,0,1,1,0,0
3154,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3155,1,1,1,0,0,0,2,0,1,2,NA,NA,NA,NA
3156,2,3,1,1,1,0,1,0,1,2,1,0,1,NA
3157,0,2,2,1,0,0,1,0,1,1,1,1,1,1
3158,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3159,0,0,0,2,0,3,0,0,0,0,0,0,0,0
3160,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3161,2,0,0,0,1,1,1,1,0,2,NA,NA,NA,NA
3162,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3164,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3165,1,1,1,0,2,0,1,1,0,0,NA,NA,NA,NA
3166,0,0,0,0,0,0,0,0,0,2,0,1,0,0
3167,1,1,1,0,3,1,0,1,0,0,3,1,0,2
3168,1,1,2,0,3,0,0,3,0,0,NA,NA,NA,NA
3169,2,1,1,1,0,0,0,0,0,0,0,0,0,0
3170,0,4,0,3,2,1,1,3,2,0,NA,NA,NA,NA
3171,1,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA
3172,0,1,1,0,1,0,0,0,2,0,2,0,0,1
3173,0,1,0,0,2,0,0,0,0,0,NA,NA,NA,NA
3174,0,1,7,2,0,0,0,0,1,0,NA,NA,NA,NA
3175,1,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA
3176,2,2,1,1,1,1,0,1,2,1,1,0,0,1
3177,1,1,0,0,1,1,0,0,3,0,NA,NA,NA,NA
3178,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3179,0,2,0,0,0,0,0,0,1,0,2,1,0,0
3180,0,3,1,1,2,0,0,0,1,2,0,0,0,1
3181,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
3182,1,0,1,2,1,0,0,1,0,0,NA,NA,NA,NA
3183,0,3,0,2,0,2,0,2,1,1,1,0,0,1
3184,3,0,2,0,0,0,0,0,0,0,0,0,0,2
3185,0,1,0,0,0,1,0,0,2,0,0,4,2,0
3186,2,0,1,0,0,0,0,0,0,0,1,0,0,0
3187,1,0,0,1,1,0,1,4,0,1,NA,NA,NA,NA
3188,2,2,1,0,1,1,3,2,0,3,0,1,3,0
3189,0,2,0,0,0,0,0,0,1,0,3,0,1,1
3190,1,0,0,3,1,2,3,1,1,1,0,0,0,1
3191,1,2,0,0,2,2,3,0,0,1,NA,NA,NA,NA
3192,0,0,1,0,4,2,3,0,0,1,1,0,0,1
3193,1,0,0,0,2,1,2,0,0,0,NA,NA,NA,NA
3194,0,1,1,0,1,1,1,1,1,0,0,0,2,1
3195,1,1,0,0,0,1,0,0,0,1,3,0,0,0
3196,0,1,0,1,1,2,4,0,1,0,NA,NA,NA,NA
3197,0,0,1,0,0,1,0,1,0,1,0,0,1,1
3198,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
3199,0,2,0,2,0,1,0,0,1,0,0,3,0,0
3200,1,1,1,1,2,0,1,2,0,1,NA,NA,NA,NA
3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3202,1,2,1,0,1,0,0,0,1,1,1,0,1,2
3203,1,1,2,2,1,1,0,0,1,0,0,0,1,1
3204,1,3,1,3,0,2,1,0,0,0,NA,NA,NA,NA
3205,0,0,1,0,2,0,0,4,1,0,1,0,0,0
3206,0,0,0,4,4,2,0,2,4,0,2,0,0,NA
3207,3,1,2,2,0,0,0,0,0,0,0,2,1,NA
3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3209,0,1,0,1,0,2,0,0,0,2,1,0,0,0
3210,0,1,1,1,1,2,0,0,0,0,NA,NA,NA,NA
3211,1,1,0,0,0,0,2,0,2,0,0,0,1,2
3212,0,0,1,0,0,0,1,1,0,1,0,0,0,0
3213,1,1,5,0,3,0,2,0,1,1,1,1,2,0
3214,1,1,2,2,1,0,0,2,2,0,1,0,1,0
3215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3216,1,0,0,0,0,3,0,0,0,1,NA,NA,NA,NA
3217,3,0,2,0,0,0,0,0,0,0,NA,NA,NA,NA
3218,1,0,1,0,0,1,1,1,0,1,NA,NA,NA,NA
3219,0,0,0,1,0,1,1,0,0,0,NA,NA,NA,NA
3220,1,0,1,0,1,1,0,1,2,1,0,2,0,1
3221,0,0,0,2,0,1,0,1,0,1,1,0,0,1
3222,2,0,1,1,1,0,1,0,0,1,1,1,1,2
3223,1,0,0,0,0,0,0,0,0,3,1,0,0,2
3224,0,2,0,2,0,0,1,1,2,0,0,0,0,0
3225,0,1,2,0,0,0,0,0,0,1,NA,NA,NA,NA
3226,1,1,0,1,1,0,0,3,0,0,NA,NA,NA,NA
3227,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3228,2,2,2,3,1,1,0,2,0,0,2,0,0,0
3229,0,0,0,3,1,0,2,1,1,1,1,1,0,2
3230,1,0,2,1,0,1,0,0,3,1,NA,NA,NA,NA
3231,3,1,0,1,1,0,1,3,1,1,1,0,3,0
3232,0,3,2,2,6,2,1,1,3,1,0,0,0,1
3233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,0,1,0,0,0,0,2,2,2,0,0,0,0,0
3235,3,0,0,1,1,0,2,0,0,0,2,2,1,0
3236,3,3,0,3,0,0,0,3,2,0,NA,NA,NA,NA
3237,0,3,0,1,0,0,2,1,0,0,0,1,0,2
3238,2,0,0,0,2,0,0,1,0,0,1,0,0,0
3239,0,2,0,0,0,0,0,2,0,0,0,0,0,0
3240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,1,0,1,3,0,1,0,1,0,0,0,1,0,0
3242,1,0,0,1,0,1,0,0,0,1,1,0,NA,NA
3243,1,0,1,0,1,0,0,2,0,0,2,0,2,1
3244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3246,0,2,1,1,1,0,1,0,1,1,1,1,1,NA
3247,1,2,0,1,1,1,1,3,0,2,0,1,2,2
3248,0,0,0,0,2,1,1,1,1,0,0,1,0,0
3249,0,0,0,0,0,0,0,1,0,0,0,2,2,1
3250,3,2,1,2,0,0,2,1,1,0,0,1,1,1
3251,3,0,0,0,2,0,3,0,2,0,NA,NA,NA,NA
3252,0,1,0,1,1,2,2,1,1,2,0,0,0,0
3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,1,0,1,0,0,1,1,0,2,0,NA,NA,NA,NA
3255,3,1,0,1,0,0,0,1,2,3,NA,NA,NA,NA
3256,1,1,4,1,0,0,4,0,1,2,NA,NA,NA,NA
3257,1,1,1,0,2,3,4,1,0,1,1,0,0,2
3258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,0,0,2,1,3,0,0,3,0,0,2,0,0,0
3261,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
3262,1,0,1,0,0,1,1,0,1,0,NA,NA,NA,NA
3263,2,0,0,0,1,1,1,2,0,2,2,3,3,2
3264,1,0,2,0,0,1,0,0,0,0,1,1,0,0
3265,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
3266,4,1,1,0,0,0,0,1,2,0,1,0,2,1
3267,1,0,1,0,1,0,0,0,2,1,2,1,0,2
3268,2,0,0,0,0,1,3,0,0,2,NA,NA,NA,NA
3269,1,0,1,1,0,0,3,1,0,0,NA,NA,NA,NA
3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3271,2,1,0,3,3,0,0,2,1,0,2,2,1,NA
3272,0,1,0,2,0,0,3,0,0,1,1,1,1,0
3273,1,2,1,2,2,1,3,0,1,1,NA,NA,NA,NA
3274,0,3,0,1,3,0,1,3,0,1,NA,NA,NA,NA
3275,2,2,3,0,1,0,0,0,0,0,NA,NA,NA,NA
3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,2,1,2,1,3,0,1,3,1,3,0,1,1,2
3278,1,1,3,1,2,0,1,1,1,1,0,0,1,0
3279,1,1,3,1,0,1,2,2,1,1,1,2,1,3
3280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,0,2,0,0,0,4,0,1,4,2,3,0,1,1
3282,1,0,4,1,3,0,3,0,1,1,0,4,2,0
3283,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3284,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3285,0,2,1,2,2,0,1,1,1,1,NA,NA,NA,NA
3286,0,0,0,0,1,0,3,2,1,1,0,0,1,3
3287,0,1,4,1,0,0,0,1,3,0,1,0,0,0
3288,0,0,0,2,0,2,0,1,1,2,NA,NA,NA,NA
3289,2,1,0,0,2,0,0,1,0,1,1,1,0,2
3290,0,0,0,1,2,0,0,1,0,0,0,0,0,0
3291,0,1,1,2,0,2,0,0,1,4,NA,NA,NA,NA
3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293,0,2,1,2,1,0,1,1,0,0,0,1,0,0
3294,0,1,1,2,1,0,1,2,1,1,NA,NA,NA,NA
3295,0,0,1,0,3,0,0,0,0,0,0,0,0,0
3296,1,1,3,1,1,1,1,1,2,1,0,0,1,0
3297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298,0,1,0,0,0,1,0,0,0,0,0,3,0,1
3299,3,0,1,3,2,1,2,2,2,1,NA,NA,NA,NA
3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,0,1,1,0,5,0,0,0,1,1,2,1,2,0
3302,0,0,1,0,0,1,0,0,0,2,0,0,0,0
3303,0,2,1,2,0,0,4,2,0,0,1,NA,NA,NA
3304,1,0,0,3,0,0,0,0,0,0,0,0,0,1
3305,0,0,0,0,1,0,1,1,1,1,NA,NA,NA,NA
3306,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
3307,1,2,0,0,0,2,3,1,0,0,3,0,0,NA
3308,2,0,3,1,0,1,0,1,0,2,1,3,0,1
3309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,2,1,1,2,0,0,0,0,0,0,NA,NA,NA,NA
3311,0,0,0,0,0,3,1,2,0,3,NA,NA,NA,NA
3312,0,1,0,0,0,1,0,0,1,1,0,0,3,0
3313,0,2,1,1,5,1,2,2,1,2,3,2,0,0
3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3315,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3316,2,1,0,0,0,0,1,0,0,4,NA,NA,NA,NA
3317,2,0,3,0,0,1,0,1,0,2,0,1,0,0
3318,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3319,0,0,0,2,0,0,0,0,0,0,0,1,1,0
3320,0,0,0,0,0,0,0,3,0,0,0,0,0,0
3321,1,0,2,1,0,0,0,1,1,1,NA,NA,NA,NA
3322,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3323,0,0,1,3,0,0,0,0,0,0,NA,NA,NA,NA
3324,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA
3325,1,1,2,1,0,0,0,1,1,1,2,1,0,1
3326,0,0,1,0,1,1,0,1,0,0,0,0,0,NA
3327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328,1,1,0,1,2,0,1,0,1,0,0,0,0,0
3329,0,0,0,0,1,0,0,2,0,1,2,1,1,1
3330,1,0,1,2,0,1,0,0,0,0,0,0,0,0
3331,3,0,0,0,0,0,0,1,0,2,0,1,0,1
3332,2,0,2,2,0,1,0,1,0,3,NA,NA,NA,NA
3333,1,1,1,1,0,2,0,2,1,2,NA,NA,NA,NA
3334,1,0,1,1,1,0,1,0,0,0,2,0,0,0
3335,1,0,0,1,0,1,0,1,0,1,0,0,0,1
3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3337,0,0,0,0,0,2,0,1,0,1,2,1,3,1
3338,3,0,0,0,0,0,1,0,0,0,0,0,0,NA
3339,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3340,0,0,2,0,0,0,0,0,0,0,3,0,1,1
3341,1,0,1,1,0,0,0,3,0,0,0,0,0,NA
3342,0,0,0,0,0,1,0,1,4,0,0,0,0,0
3343,0,1,0,1,1,0,0,0,0,0,0,2,0,1
3344,0,0,1,0,2,0,0,2,1,1,2,3,0,1
3345,1,0,0,0,0,2,0,0,0,2,2,0,0,0
3346,0,3,0,1,2,2,1,0,1,1,1,2,2,0
3347,0,1,0,0,1,0,0,2,0,0,0,0,0,2
3348,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3349,1,0,0,0,2,1,2,0,1,0,0,0,0,0
3350,0,1,0,0,0,1,0,3,3,1,0,0,1,0
3351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3352,1,1,1,1,0,1,0,1,0,0,0,0,NA,NA
3353,0,0,0,1,0,0,0,0,0,0,0,1,0,3
3354,3,2,1,0,1,0,0,3,3,2,NA,NA,NA,NA
3355,3,0,2,1,1,3,0,2,1,2,NA,NA,NA,NA
3356,3,1,2,3,2,1,0,1,0,1,NA,NA,NA,NA
3357,0,3,0,0,0,1,1,3,1,2,1,1,0,1
3358,0,1,2,2,1,2,2,1,2,0,NA,NA,NA,NA
3359,1,3,0,3,1,0,3,0,0,0,0,1,0,0
3360,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
3361,0,2,1,0,0,1,1,1,1,0,0,0,0,0
3362,0,1,1,1,2,0,0,1,2,3,0,0,0,1
3363,2,0,0,1,0,1,0,1,2,0,0,0,2,1
3364,0,1,0,2,0,0,3,0,3,0,2,0,0,0
3365,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
3366,2,1,1,3,0,1,1,2,0,1,NA,NA,NA,NA
3367,0,1,2,1,3,1,0,0,0,0,2,2,0,0
3368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3370,2,2,0,0,1,1,1,0,0,3,NA,NA,NA,NA
3371,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3372,0,1,0,1,0,0,1,0,3,0,0,0,0,2
3373,0,1,0,0,1,1,3,2,3,1,0,0,1,1
3374,0,4,0,0,0,0,0,0,0,0,0,0,1,1
3375,0,1,1,2,0,1,0,1,1,0,1,0,2,0
3376,1,0,1,1,0,1,1,1,0,1,0,2,1,3
3377,0,1,0,0,0,2,1,0,1,0,0,0,0,1
3378,1,1,2,0,1,0,1,1,3,1,NA,NA,NA,NA
3379,1,2,0,1,0,1,0,2,2,0,1,1,2,1
3380,1,1,0,2,1,3,1,3,1,2,2,0,0,1
3381,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
3382,0,1,0,3,1,0,0,1,2,2,1,2,1,2
3383,0,0,0,1,1,0,1,0,1,0,3,1,0,2
3384,0,1,2,1,0,1,2,0,1,2,1,3,1,0
3385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,1,2,0,1,3,1,0,2,0,0,0,1,0,1
3387,2,0,4,1,0,0,1,0,1,0,0,0,0,NA
3388,1,0,3,0,1,1,2,2,0,0,0,0,0,2
3389,0,2,1,4,2,1,0,2,0,1,1,0,0,0
3390,0,3,1,0,0,1,0,0,2,1,4,2,1,NA
3391,0,0,1,0,0,0,0,0,0,2,0,0,0,0
3392,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3393,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3394,0,2,0,0,0,2,0,0,0,0,0,0,0,0
3395,3,0,0,0,0,0,0,1,0,0,0,0,0,0
3396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3397,0,3,0,1,0,1,0,0,4,0,1,0,1,1
3398,3,1,0,2,0,1,4,1,0,0,NA,NA,NA,NA
3399,0,0,0,2,0,0,0,0,1,1,1,0,0,1
3400,0,0,3,3,0,0,2,1,2,0,1,1,0,NA
3401,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3402,0,1,0,3,0,0,0,0,0,0,3,0,0,0
3403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3404,1,0,1,3,0,2,0,2,0,0,NA,NA,NA,NA
3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3406,0,0,0,4,2,1,3,1,0,1,0,0,0,0
3407,3,0,0,0,1,0,1,2,0,0,NA,NA,NA,NA
3408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,0,0,1,1,1,1,1,1,0,1,0,1,1,1
3410,1,5,1,4,3,0,2,1,1,0,NA,NA,NA,NA
3411,0,0,0,0,0,2,2,0,1,0,0,0,0,0
3412,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
3413,0,3,2,1,3,0,1,0,0,1,0,0,1,0
3414,0,2,1,0,1,1,2,1,0,1,NA,NA,NA,NA
3415,0,0,2,1,0,3,0,2,1,0,1,0,0,NA
3416,2,0,1,0,0,0,0,1,0,0,2,0,1,0
3417,0,0,0,2,0,1,0,1,0,1,0,0,0,0
3418,1,2,2,3,1,1,1,2,0,0,2,2,1,1
3419,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
3420,0,2,0,1,4,3,3,0,2,0,1,2,2,2
3421,2,1,3,2,0,1,1,0,0,1,2,1,1,1
3422,0,0,0,0,1,0,0,0,0,1,0,1,2,2
3423,2,0,1,0,0,0,0,0,0,0,0,0,0,NA
3424,1,0,2,0,2,0,0,1,1,0,0,2,0,0
3425,0,2,0,0,0,0,0,3,0,0,1,1,1,2
3426,0,0,0,2,0,1,1,2,5,1,0,0,0,0
3427,1,2,0,1,3,0,1,1,4,0,NA,NA,NA,NA
3428,2,2,0,1,3,0,0,3,0,0,2,1,3,0
3429,2,2,2,0,1,0,0,0,1,0,NA,NA,NA,NA
3430,0,3,2,0,0,1,1,2,0,1,NA,NA,NA,NA
3431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3432,1,0,0,2,2,0,1,2,0,1,1,0,0,0
3433,0,0,0,0,1,0,1,2,0,1,NA,NA,NA,NA
3434,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3435,1,1,2,2,1,1,3,0,0,1,NA,NA,NA,NA
3436,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
3437,5,0,0,2,3,1,0,2,2,2,NA,NA,NA,NA
3438,0,0,0,2,2,1,0,1,4,2,NA,NA,NA,NA
3439,0,0,0,0,1,1,1,2,1,0,0,2,0,0
3440,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3441,0,0,0,0,1,0,0,0,1,0,0,0,0,NA
3442,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3443,2,0,0,1,0,1,1,0,1,0,NA,NA,NA,NA
3444,2,0,0,0,2,1,2,0,0,3,NA,NA,NA,NA
3445,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3446,1,0,2,0,1,1,2,0,0,1,NA,NA,NA,NA
3447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3448,3,0,3,1,2,2,4,1,1,1,0,2,1,1
3449,0,1,1,0,1,1,1,1,0,1,2,2,NA,NA
3450,0,0,1,1,1,3,1,0,2,1,0,2,0,NA
3451,0,0,2,1,0,0,0,2,2,0,0,0,1,0
3452,0,1,1,0,3,0,1,1,0,0,2,1,2,0
3453,3,0,0,0,2,1,1,0,2,3,2,0,1,0
3454,1,0,0,1,0,2,1,1,0,1,3,0,2,NA
3455,0,0,1,0,2,0,4,1,1,0,NA,NA,NA,NA
3456,0,1,0,0,1,1,0,2,0,0,0,0,0,0
3457,1,0,1,1,1,1,0,0,2,0,0,0,0,0
3458,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
3459,0,1,1,2,0,2,0,2,1,1,NA,NA,NA,NA
3460,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3461,0,0,0,3,0,0,0,0,2,2,0,0,0,0
3462,1,0,0,3,0,0,0,2,0,1,0,0,0,NA
3463,0,1,0,1,2,0,2,2,2,0,NA,NA,NA,NA
3464,1,3,0,0,2,0,0,0,1,1,NA,NA,NA,NA
3465,0,1,1,2,1,4,1,2,1,0,1,2,1,1
3466,0,0,1,0,0,2,0,0,0,0,0,0,0,0
3467,0,3,0,0,0,0,0,1,1,0,0,0,0,0
3468,2,0,2,1,2,0,0,1,1,1,NA,NA,NA,NA
3469,0,1,1,0,1,0,0,1,1,1,1,1,1,0
3470,5,2,0,0,1,0,1,0,2,5,0,0,0,0
3471,1,0,0,0,3,1,1,0,0,1,0,1,0,1
3472,0,0,0,2,0,0,3,1,0,0,NA,NA,NA,NA
3473,2,0,0,0,0,0,0,0,0,0,0,0,1,NA
3474,0,2,1,0,0,2,1,1,0,0,NA,NA,NA,NA
3475,0,1,0,0,1,1,0,0,2,1,1,0,1,0
3476,0,0,4,0,1,1,2,0,1,0,NA,NA,NA,NA
3477,0,0,0,1,2,0,1,1,1,0,0,0,0,0
3478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3479,3,1,0,0,0,3,0,1,0,2,NA,NA,NA,NA
3480,0,0,1,1,2,0,0,0,0,0,0,1,0,0
3481,1,0,1,0,1,0,1,1,1,0,NA,NA,NA,NA
3482,0,0,4,2,0,0,0,1,0,0,0,0,0,0
3483,1,0,1,1,1,0,4,1,0,0,1,1,1,0
3484,0,0,0,0,1,0,2,2,1,1,0,0,2,1
3485,0,1,1,4,2,1,1,0,1,1,3,2,1,1
3486,2,1,0,0,1,0,0,0,0,0,2,0,1,1
3487,1,1,2,0,1,5,2,1,1,0,0,0,0,3
3488,0,1,0,0,0,0,0,0,1,1,0,0,0,0
3489,0,1,2,2,1,0,0,2,0,1,0,0,0,0
3490,1,5,0,0,0,1,1,0,4,1,NA,NA,NA,NA
3491,0,2,1,2,1,1,0,0,0,0,0,1,1,1
3492,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3493,1,0,0,1,2,0,0,3,0,0,0,0,0,0
3494,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3495,0,0,0,0,0,1,0,1,1,1,0,0,0,1
3496,0,0,0,1,1,1,0,0,0,3,0,0,0,NA
3497,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA
3498,1,2,1,2,1,0,1,0,0,1,NA,NA,NA,NA
3499,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
3500,0,0,1,0,1,1,0,2,0,0,2,1,0,NA
